timestamp,container,cpu_pct,mem_usage,mem_pct
1774953956,ads_postgres,227.84%,121.4MiB / 13.58GiB,0.87%
1774953961,ads_orm_api,444.45%,80.64MiB / 13.58GiB,0.58%
1774953961,ads_postgres,234.34%,120.8MiB / 13.58GiB,0.87%
1774953966,ads_orm_api,439.22%,74.57MiB / 13.58GiB,0.54%
1774953966,ads_postgres,247.95%,120.5MiB / 13.58GiB,0.87%
1774953971,ads_orm_api,444.91%,74.46MiB / 13.58GiB,0.54%
1774953971,ads_postgres,244.66%,121.5MiB / 13.58GiB,0.87%
1774953976,ads_orm_api,474.11%,99.94MiB / 13.58GiB,0.72%
1774953976,ads_postgres,226.55%,121.4MiB / 13.58GiB,0.87%
1774953981,ads_orm_api,449.17%,76.84MiB / 13.58GiB,0.55%
1774953981,ads_postgres,224.11%,120.1MiB / 13.58GiB,0.86%
1774953986,ads_orm_api,467.11%,82.18MiB / 13.58GiB,0.59%
1774953986,ads_postgres,237.32%,121.3MiB / 13.58GiB,0.87%
1774953991,ads_orm_api,450.77%,78.16MiB / 13.58GiB,0.56%
1774953991,ads_postgres,244.84%,121.2MiB / 13.58GiB,0.87%
1774953996,ads_orm_api,418.54%,95.18MiB / 13.58GiB,0.68%
1774953996,ads_postgres,249.72%,121.1MiB / 13.58GiB,0.87%
1774954000,ads_orm_api,460.42%,81.96MiB / 13.58GiB,0.59%
1774954000,ads_postgres,225.31%,120MiB / 13.58GiB,0.86%
1774954005,ads_orm_api,463.06%,76.02MiB / 13.58GiB,0.55%
1774954005,ads_postgres,219.95%,120.4MiB / 13.58GiB,0.87%
1774954010,ads_orm_api,433.44%,76.01MiB / 13.58GiB,0.55%
1774954010,ads_postgres,224.17%,121MiB / 13.58GiB,0.87%
1774954015,ads_orm_api,438.44%,86.71MiB / 13.58GiB,0.62%
1774954015,ads_postgres,255.59%,122.2MiB / 13.58GiB,0.88%
1774954019,ads_orm_api,440.55%,89.46MiB / 13.58GiB,0.64%
1774954019,ads_postgres,216.44%,120.4MiB / 13.58GiB,0.87%
1774954023,ads_orm_api,453.25%,90.31MiB / 13.58GiB,0.65%
1774954023,ads_postgres,240.83%,120.5MiB / 13.58GiB,0.87%
1774954027,ads_orm_api,437.57%,87.71MiB / 13.58GiB,0.63%
1774954027,ads_postgres,221.24%,121.2MiB / 13.58GiB,0.87%
1774954031,ads_orm_api,443.89%,78.25MiB / 13.58GiB,0.56%
1774954031,ads_postgres,224.45%,120.7MiB / 13.58GiB,0.87%
1774954035,ads_orm_api,449.17%,78.15MiB / 13.58GiB,0.56%
1774954035,ads_postgres,211.22%,122MiB / 13.58GiB,0.88%
1774954039,ads_orm_api,427.22%,83.97MiB / 13.58GiB,0.60%
1774954039,ads_postgres,232.39%,120.6MiB / 13.58GiB,0.87%
1774954043,ads_orm_api,419.55%,75.38MiB / 13.58GiB,0.54%
1774954043,ads_postgres,196.15%,120.8MiB / 13.58GiB,0.87%
1774954047,ads_orm_api,441.22%,76.14MiB / 13.58GiB,0.55%
1774954047,ads_postgres,213.69%,121.9MiB / 13.58GiB,0.88%
1774954051,ads_orm_api,391.11%,76.11MiB / 13.58GiB,0.55%
1774954051,ads_postgres,209.76%,121.4MiB / 13.58GiB,0.87%
1774954055,ads_orm_api,402.02%,76.27MiB / 13.58GiB,0.55%
1774954055,ads_postgres,216.63%,121.5MiB / 13.58GiB,0.87%
1774954059,ads_orm_api,353.22%,75.15MiB / 13.58GiB,0.54%
1774954059,ads_postgres,209.38%,121.4MiB / 13.58GiB,0.87%
1774954063,ads_orm_api,295.92%,74.29MiB / 13.58GiB,0.53%
1774954063,ads_postgres,175.57%,121.4MiB / 13.58GiB,0.87%
1774954067,ads_orm_api,217.15%,72.86MiB / 13.58GiB,0.52%
1774954067,ads_postgres,125.21%,120.8MiB / 13.58GiB,0.87%
1774954071,ads_orm_api,143.65%,68.75MiB / 13.58GiB,0.49%
1774954071,ads_postgres,80.04%,120.4MiB / 13.58GiB,0.87%
1774954075,ads_orm_api,62.36%,67.65MiB / 13.58GiB,0.49%
1774954075,ads_postgres,40.27%,120.8MiB / 13.58GiB,0.87%
1774954079,ads_orm_api,7.82%,66.97MiB / 13.58GiB,0.48%
1774954079,ads_postgres,5.45%,120MiB / 13.58GiB,0.86%
1774954083,ads_orm_api,1.53%,66.94MiB / 13.58GiB,0.48%
1774954083,ads_postgres,0.02%,120.2MiB / 13.58GiB,0.86%
